doc_id,month,filing_period,vendor_name,vendor_gstin,vendor_type,vendor_reliability,invoice_date,taxable_value,gst_rate_pct,books_igst,gstr2b_igst,difference,mismatch_type,itc_eligible,itc_at_risk,status
GST-020139,2022-04,Apr-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-04-01,204606.16,5,10230.31,10230.31,0.0,None,10230.31,0.0,Reconciled
GST-020140,2022-04,Apr-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-04-01,45007.09,5,2250.35,2250.35,0.0,None,2250.35,0.0,Reconciled
GST-020141,2022-04,Apr-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-04-01,95088.83,12,11410.66,11410.66,0.0,None,11410.66,0.0,Reconciled
GST-020142,2022-04,Apr-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-04-01,71070.26,18,12792.65,12792.65,0.0,None,12792.65,0.0,Reconciled
GST-020143,2022-05,May-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-05-01,70985.5,12,8518.26,8518.26,0.0,None,8518.26,0.0,Reconciled
GST-020144,2022-05,May-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-05-01,133734.31,28,37445.61,37445.61,0.0,None,37445.61,0.0,Reconciled
GST-020145,2022-05,May-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-05-01,84944.27,18,15289.97,15289.97,0.0,None,15289.97,0.0,Reconciled
GST-020146,2022-05,May-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-05-01,17546.85,5,877.34,877.34,0.0,None,877.34,0.0,Reconciled
GST-020147,2022-05,May-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-05-01,98402.72,28,27552.76,27552.76,0.0,None,27552.76,0.0,Reconciled
GST-020148,2022-05,May-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-05-01,238392.68,18,42910.68,42910.68,0.0,None,42910.68,0.0,Reconciled
GST-020149,2022-05,May-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-05-01,34571.84,5,1728.59,1728.59,0.0,None,1728.59,0.0,Reconciled
GST-020150,2022-05,May-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-05-01,92236.17,18,16602.51,16602.51,0.0,None,16602.51,0.0,Reconciled
GST-020151,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,201021.08,5,10051.05,10051.05,0.0,None,10051.05,0.0,Reconciled
GST-020152,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,233768.34,12,28052.2,29930.02,1877.82,Excess in 2B,28052.2,0.0,Mismatch
GST-020153,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,223610.48,18,40249.89,40249.89,0.0,None,40249.89,0.0,Reconciled
GST-020154,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,242633.21,5,12131.66,12131.66,0.0,None,12131.66,0.0,Reconciled
GST-020155,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,160281.24,5,8014.06,8014.06,0.0,None,8014.06,0.0,Reconciled
GST-020156,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,115131.5,28,32236.82,0.0,-32236.82,Missing in 2B,0.0,32236.82,Mismatch
GST-020157,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,180966.92,5,9048.35,9048.35,0.0,None,9048.35,0.0,Reconciled
GST-020158,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,69808.6,28,19546.41,19546.41,0.0,None,19546.41,0.0,Reconciled
GST-020159,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,102100.9,28,28588.25,28588.25,0.0,None,28588.25,0.0,Reconciled
GST-020160,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,228308.02,5,11415.4,11415.4,0.0,None,11415.4,0.0,Reconciled
GST-020161,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,103421.0,18,18615.78,18615.78,0.0,None,18615.78,0.0,Reconciled
GST-020162,2022-05,May-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-05-01,103827.08,18,18688.87,18688.87,0.0,None,18688.87,0.0,Reconciled
GST-020163,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,92609.34,12,11113.12,11113.12,0.0,None,11113.12,0.0,Reconciled
GST-020164,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,17668.11,28,4947.07,4947.07,0.0,None,4947.07,0.0,Reconciled
GST-020165,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,189128.86,28,52956.08,55991.05,3034.97,Excess in 2B,52956.08,0.0,Mismatch
GST-020166,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,152091.66,12,18251.0,18251.0,0.0,None,18251.0,0.0,Reconciled
GST-020167,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,127263.0,5,6363.15,6363.15,0.0,None,6363.15,0.0,Reconciled
GST-020168,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,67545.02,12,8105.4,8105.4,0.0,None,8105.4,0.0,Reconciled
GST-020169,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,244806.66,5,12240.33,0.0,-12240.33,Missing in 2B,0.0,12240.33,Mismatch
GST-020170,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,139009.76,18,25021.76,25021.76,0.0,None,25021.76,0.0,Reconciled
GST-020171,2022-05,May-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-05-01,74452.69,18,13401.48,13401.48,0.0,None,13401.48,0.0,Reconciled
GST-020172,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,54060.63,5,2703.03,2703.03,0.0,None,2703.03,0.0,Reconciled
GST-020173,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,121817.15,5,6090.86,6090.86,0.0,None,6090.86,0.0,Reconciled
GST-020174,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,105287.43,18,18951.74,11323.65,-7628.09,Short in 2B,11323.65,7628.09,Mismatch
GST-020175,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,224211.99,28,62779.36,62779.36,0.0,None,62779.36,0.0,Reconciled
GST-020176,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,93880.12,12,11265.61,11265.61,0.0,None,11265.61,0.0,Reconciled
GST-020177,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,123969.13,12,14876.3,14876.3,0.0,None,14876.3,0.0,Reconciled
GST-020178,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,77495.41,5,3874.77,3874.77,0.0,None,3874.77,0.0,Reconciled
GST-020179,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,246759.52,12,29611.14,26027.09,-3584.05,Short in 2B,26027.09,3584.05,Mismatch
GST-020180,2022-05,May-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-05-01,156653.74,28,43863.05,43863.05,0.0,None,43863.05,0.0,Reconciled
GST-020181,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,32907.09,12,3948.85,3948.85,0.0,None,3948.85,0.0,Reconciled
GST-020182,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,185544.08,18,33397.93,33397.93,0.0,None,33397.93,0.0,Reconciled
GST-020183,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,34445.88,12,4133.51,4133.51,0.0,None,4133.51,0.0,Reconciled
GST-020184,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,25626.39,18,4612.75,4612.75,0.0,None,4612.75,0.0,Reconciled
GST-020185,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,197736.54,12,23728.38,23728.38,0.0,None,23728.38,0.0,Reconciled
GST-020186,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,50347.97,5,2517.4,2517.4,0.0,None,2517.4,0.0,Reconciled
GST-020187,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,107352.52,18,19323.45,19323.45,0.0,None,19323.45,0.0,Reconciled
GST-020188,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,212007.25,12,25440.87,24838.33,-602.54,Short in 2B,24838.33,602.54,Mismatch
GST-020189,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,32709.38,28,9158.63,9158.63,0.0,None,9158.63,0.0,Reconciled
GST-020190,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,249933.65,12,29992.04,29992.04,0.0,None,29992.04,0.0,Reconciled
GST-020191,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,152510.14,5,7625.51,7625.51,0.0,None,7625.51,0.0,Reconciled
GST-020192,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,214667.14,5,10733.36,8347.54,-2385.82,Short in 2B,8347.54,2385.82,Mismatch
GST-020193,2022-05,May-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-05-01,79561.97,28,22277.35,24826.24,2548.89,Excess in 2B,22277.35,0.0,Mismatch
GST-020194,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,78138.03,18,14064.85,14064.85,0.0,None,14064.85,0.0,Reconciled
GST-020195,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,137272.31,12,16472.68,16472.68,0.0,None,16472.68,0.0,Reconciled
GST-020196,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,87327.65,5,4366.38,4366.38,0.0,None,4366.38,0.0,Reconciled
GST-020197,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,146820.42,12,17618.45,17618.45,0.0,None,17618.45,0.0,Reconciled
GST-020198,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,153639.64,18,27655.14,30212.32,2557.18,Excess in 2B,27655.14,0.0,Mismatch
GST-020199,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,180458.75,18,32482.58,32482.58,0.0,None,32482.58,0.0,Reconciled
GST-020200,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,160056.97,12,19206.84,19206.84,0.0,None,19206.84,0.0,Reconciled
GST-020201,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,153630.66,12,18435.68,18435.68,0.0,None,18435.68,0.0,Reconciled
GST-020202,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,36385.49,12,4366.26,4366.26,0.0,None,4366.26,0.0,Reconciled
GST-020203,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,135787.53,28,38020.51,38020.51,0.0,None,38020.51,0.0,Reconciled
GST-020204,2022-05,May-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-05-01,85020.47,12,10202.46,10202.46,0.0,None,10202.46,0.0,Reconciled
GST-020205,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,202170.87,12,24260.5,24260.5,0.0,None,24260.5,0.0,Reconciled
GST-020206,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,130647.33,28,36581.25,31425.21,-5156.04,Short in 2B,31425.21,5156.04,Mismatch
GST-020207,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,96642.15,12,11597.06,11597.06,0.0,None,11597.06,0.0,Reconciled
GST-020208,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,71434.22,18,12858.16,12858.16,0.0,None,12858.16,0.0,Reconciled
GST-020209,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,123128.0,28,34475.84,34475.84,0.0,None,34475.84,0.0,Reconciled
GST-020210,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,47624.39,28,13334.83,13334.83,0.0,None,13334.83,0.0,Reconciled
GST-020211,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,178677.84,5,8933.89,8933.89,0.0,None,8933.89,0.0,Reconciled
GST-020212,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,126380.99,5,6319.05,6319.05,0.0,None,6319.05,0.0,Reconciled
GST-020213,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,156454.82,18,28161.87,25572.44,-2589.43,Short in 2B,25572.44,2589.43,Mismatch
GST-020214,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,56597.46,5,2829.87,2829.87,0.0,None,2829.87,0.0,Reconciled
GST-020215,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,140589.52,28,39365.07,39365.07,0.0,None,39365.07,0.0,Reconciled
GST-020216,2022-05,May-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-05-01,100603.42,12,12072.41,12072.41,0.0,None,12072.41,0.0,Reconciled
GST-020217,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,24238.35,5,1211.92,1211.92,0.0,None,1211.92,0.0,Reconciled
GST-020218,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,176629.41,28,49456.23,49456.23,0.0,None,49456.23,0.0,Reconciled
GST-020219,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,231405.01,5,11570.25,0.0,-11570.25,Missing in 2B,0.0,11570.25,Mismatch
GST-020220,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,34861.5,18,6275.07,6275.07,0.0,None,6275.07,0.0,Reconciled
GST-020221,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,64197.09,18,11555.48,11555.48,0.0,None,11555.48,0.0,Reconciled
GST-020222,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,70487.39,28,19736.47,19736.47,0.0,None,19736.47,0.0,Reconciled
GST-020223,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,123695.66,5,6184.78,4686.4,-1498.38,Short in 2B,4686.4,1498.38,Mismatch
GST-020224,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,176483.89,18,31767.1,31767.1,0.0,None,31767.1,0.0,Reconciled
GST-020225,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,140046.67,5,7002.33,7002.33,0.0,None,7002.33,0.0,Reconciled
GST-020226,2022-05,May-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-05-01,98224.47,18,17680.4,17680.4,0.0,None,17680.4,0.0,Reconciled
GST-020227,2022-05,May-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-05-01,188290.22,28,52721.26,50635.4,-2085.86,Short in 2B,50635.4,2085.86,Mismatch
GST-020228,2022-05,May-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-05-01,91961.88,28,25749.33,21694.56,-4054.77,Short in 2B,21694.56,4054.77,Mismatch
GST-020229,2022-05,May-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-05-01,98449.51,5,4922.48,4922.48,0.0,None,4922.48,0.0,Reconciled
GST-020230,2022-05,May-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-05-01,35426.27,18,6376.73,6376.73,0.0,None,6376.73,0.0,Reconciled
GST-020231,2022-05,May-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-05-01,146069.43,28,40899.44,40899.44,0.0,None,40899.44,0.0,Reconciled
GST-020232,2022-05,May-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-05-01,44981.37,5,2249.07,2249.07,0.0,None,2249.07,0.0,Reconciled
GST-020233,2022-05,May-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-05-01,226417.14,28,63396.8,63396.8,0.0,None,63396.8,0.0,Reconciled
GST-020234,2022-05,May-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-05-01,98682.73,5,4934.14,4934.14,0.0,None,4934.14,0.0,Reconciled
GST-020235,2022-05,May-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-05-01,70748.3,12,8489.8,8489.8,0.0,None,8489.8,0.0,Reconciled
GST-020236,2022-05,May-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-05-01,100858.85,28,28240.48,25602.27,-2638.21,Short in 2B,25602.27,2638.21,Mismatch
GST-020237,2022-05,May-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-05-01,55742.79,18,10033.7,10033.7,0.0,None,10033.7,0.0,Reconciled
GST-020238,2022-05,May-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-05-01,27134.34,18,4884.18,4884.18,0.0,None,4884.18,0.0,Reconciled
GST-020239,2022-05,May-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-05-01,245858.97,18,44254.61,44254.61,0.0,None,44254.61,0.0,Reconciled
GST-020240,2022-05,May-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-05-01,150359.63,18,27064.73,27064.73,0.0,None,27064.73,0.0,Reconciled
GST-020241,2022-05,May-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-05-01,207011.94,5,10350.6,10350.6,0.0,None,10350.6,0.0,Reconciled
GST-020242,2022-05,May-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-05-01,184880.58,12,22185.67,22185.67,0.0,None,22185.67,0.0,Reconciled
GST-020243,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,140733.63,12,16888.04,17798.81,910.77,Excess in 2B,16888.04,0.0,Mismatch
GST-020244,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,91064.62,18,16391.63,18605.02,2213.39,Excess in 2B,16391.63,0.0,Mismatch
GST-020245,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,181199.07,12,21743.89,21743.89,0.0,None,21743.89,0.0,Reconciled
GST-020246,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,151590.98,18,27286.38,27286.38,0.0,None,27286.38,0.0,Reconciled
GST-020247,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,90350.92,18,16263.17,14755.06,-1508.11,Short in 2B,14755.06,1508.11,Mismatch
GST-020248,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,29893.12,28,8370.07,8903.97,533.9,Excess in 2B,8370.07,0.0,Mismatch
GST-020249,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,47623.82,5,2381.19,2381.19,0.0,None,2381.19,0.0,Reconciled
GST-020250,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,154975.1,28,43393.03,43393.03,0.0,None,43393.03,0.0,Reconciled
GST-020251,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,201658.02,18,36298.44,36298.44,0.0,None,36298.44,0.0,Reconciled
GST-020252,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,210195.56,28,58854.76,58854.76,0.0,None,58854.76,0.0,Reconciled
GST-020253,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,234240.45,18,42163.28,42163.28,0.0,None,42163.28,0.0,Reconciled
GST-020254,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,57589.77,18,10366.16,10366.16,0.0,None,10366.16,0.0,Reconciled
GST-020255,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,184575.19,28,51681.05,51681.05,0.0,None,51681.05,0.0,Reconciled
GST-020256,2022-05,May-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-05-01,47846.51,5,2392.33,2392.33,0.0,None,2392.33,0.0,Reconciled
GST-020257,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,53459.15,5,2672.96,2672.96,0.0,None,2672.96,0.0,Reconciled
GST-020258,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,70387.56,12,8446.51,8446.51,0.0,None,8446.51,0.0,Reconciled
GST-020259,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,99325.16,5,4966.26,4966.26,0.0,None,4966.26,0.0,Reconciled
GST-020260,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,175500.78,28,49140.22,49140.22,0.0,None,49140.22,0.0,Reconciled
GST-020261,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,103581.94,18,18644.75,18644.75,0.0,None,18644.75,0.0,Reconciled
GST-020262,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,141848.55,18,25532.74,25532.74,0.0,None,25532.74,0.0,Reconciled
GST-020263,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,69569.98,5,3478.5,3478.5,0.0,None,3478.5,0.0,Reconciled
GST-020264,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,139986.51,5,6999.33,6999.33,0.0,None,6999.33,0.0,Reconciled
GST-020265,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,161695.93,18,29105.27,29105.27,0.0,None,29105.27,0.0,Reconciled
GST-020266,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,93211.71,18,16778.11,16778.11,0.0,None,16778.11,0.0,Reconciled
GST-020267,2022-05,May-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-05-01,47728.94,18,8591.21,8591.21,0.0,None,8591.21,0.0,Reconciled
GST-020268,2022-06,Jun-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-06-01,140363.36,18,25265.4,25265.4,0.0,None,25265.4,0.0,Reconciled
GST-020269,2022-06,Jun-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-06-01,249457.76,5,12472.89,12472.89,0.0,None,12472.89,0.0,Reconciled
GST-020270,2022-06,Jun-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-06-01,73394.95,18,13211.09,13211.09,0.0,None,13211.09,0.0,Reconciled
GST-020271,2022-06,Jun-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-06-01,63067.98,12,7568.16,7568.16,0.0,None,7568.16,0.0,Reconciled
GST-020272,2022-06,Jun-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-06-01,221039.92,5,11052.0,12691.52,1639.52,Excess in 2B,11052.0,0.0,Mismatch
GST-020273,2022-06,Jun-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-06-01,122395.05,28,34270.61,34270.61,0.0,None,34270.61,0.0,Reconciled
GST-020274,2022-06,Jun-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-06-01,202364.41,5,10118.22,10118.22,0.0,None,10118.22,0.0,Reconciled
GST-020275,2022-06,Jun-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-06-01,111104.47,5,5555.22,5555.22,0.0,None,5555.22,0.0,Reconciled
GST-020276,2022-06,Jun-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-06-01,155634.03,28,43577.53,43577.53,0.0,None,43577.53,0.0,Reconciled
GST-020277,2022-06,Jun-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-06-01,74172.78,5,3708.64,3708.64,0.0,None,3708.64,0.0,Reconciled
GST-020278,2022-06,Jun-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-06-01,240382.58,28,67307.12,67307.12,0.0,None,67307.12,0.0,Reconciled
GST-020279,2022-06,Jun-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-06-01,109200.08,18,19656.01,19656.01,0.0,None,19656.01,0.0,Reconciled
GST-020280,2022-06,Jun-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-06-01,159513.31,12,19141.6,19141.6,0.0,None,19141.6,0.0,Reconciled
