date,test_id,abcd,category,region,warehouse,batch_id,current_stock,avg_daily_sales,lead_time_days,safety_stock,reorder_point,max_stock_level,expiry_date,last_sale_date,supplier_id,supplier_reliability,inward_qty,outward_qty,adjustment_qty,aging_bucket,unit_cost,total_stock_value
2025-01-07,P042,Product_P042,Injection,East,WH1,b5289f53,1181,6.70195349638833,6,14.1215530220013,54.3332740003313,1596,2025-07-13,2024-10-22,S6,0.761474922361649,13,72,-36,90+,2.12179742382989,2505.8427575431
2025-01-07,P027,Product_P027,Capsule,East,WH2,2f271ee5,1560,47.9088215068348,6,102.445013330667,389.897942371676,2552,2025-10-16,2024-11-15,S1,0.841247956457491,109,335,3,90+,16.5590409459601,25832.1038756978
2025-01-07,P035,Product_P035,Tablet,South,WH1,9a395236,993,33.6490374059169,6,25.6948606560947,227.589085091596,1729,2025-04-25,2024-11-01,S13,0.980088426734434,95,91,-38,0-30,25.800951279172,25620.3446202178
2025-01-08,P029,Product_P029,Injection,East,WH2,8384d2d5,1083,1.01629279990398,15,5.30253586467535,20.5469278632351,1945,2025-11-20,2024-09-16,S5,0.833342122893103,129,381,-40,90+,3.83124748882197,4149.24103039419
2025-01-08,P015,Product_P015,Tablet,East,WH3,9eb9d0a0,189,9.36257316894992,9,12.5176272090787,96.780785729628,882,2025-10-27,2024-10-21,S16,0.847732417163439,102,39,-34,90+,31.1457524733195,5886.54721745739
2025-01-08,P029,Product_P029,Injection,West,WH2,6bef5f29,1726,21.8780858106282,19,173.272505960131,588.956136362067,2499,2025-10-20,2024-10-02,S7,0.83967410549511,454,228,35,90+,1.54053195700371,2658.95815778841
2025-01-08,P002,Product_P002,Syrup,North,WH2,8670d7fe,1849,39.7265490571473,9,144.487181592713,502.026123107039,2471,2025-04-12,2024-12-27,S18,0.757668320554836,484,172,-19,90+,19.1990198148569,35498.9876376704
2025-01-08,P049,Product_P049,Injection,East,WH3,3e5fd239,509,25.4673579139523,11,44.7371380888439,324.878075142319,1416,2025-03-12,2024-11-18,S16,0.838045257516942,232,220,1,90+,23.5128916518933,11968.0618508137
2025-01-08,P021,Product_P021,Capsule,North,WH1,8c597156,424,47.8113996386925,5,86.8916867017305,325.948684895193,752,2025-06-16,2024-11-10,S16,0.943852758033517,313,231,-30,0-30,32.2228723636057,13662.4978821688
2025-01-08,P034,Product_P034,Syrup,South,WH1,7e41864a,1196,31.082745653243,16,139.373968574678,636.697899026567,1862,2025-04-16,2024-12-08,S12,0.897266055970422,332,199,36,30-60,33.2927411759804,39818.1184464725
2025-01-08,P024,Product_P024,Syrup,West,WH1,63930433,1950,47.8685685166745,9,109.874775686896,540.691892336967,2515,2025-09-22,2024-12-29,S15,0.927314376262625,50,260,-46,90+,41.6961883638372,81307.5673094825
2025-01-08,P008,Product_P008,Capsule,South,WH3,516e5445,1671,5.02641170634494,16,36.9590307277715,117.381618029291,2638,2026-01-01,2024-11-04,S15,0.735202061266228,381,323,27,90+,32.5513084235154,54393.2363756943
2025-01-08,P050,Product_P050,Capsule,North,WH3,26523ac9,159,49.0185461385837,10,144.31363956567,634.499100951507,709,2025-11-21,2024-12-08,S2,0.798097576738405,423,182,22,90+,19.4236516071243,3088.36060553276
2025-01-08,P014,Product_P014,Injection,South,WH1,4c1bcdf3,1748,9.02050627179977,8,14.164149390757,86.3281995651552,2119,2025-11-21,2024-11-19,S14,0.987800466141946,121,31,43,90+,44.0841643398941,77059.1192661349
2025-01-08,P012,Product_P012,Tablet,East,WH2,acf5bc9b,1927,32.1674674227614,18,164.565044144289,743.579457753994,2428,2025-10-02,2025-01-02,S12,0.792817351431085,149,234,38,0-30,27.4382548042797,52873.5170078471
2025-01-08,P013,Product_P013,Capsule,South,WH1,c41d24d9,1630,34.5796027896778,8,118.155496227514,394.792318544937,2292,2025-05-05,2024-11-26,S13,0.919873653212196,352,183,-48,90+,28.6860776500918,46758.3065696496
2025-01-08,P029,Product_P029,Injection,East,WH1,e20381d5,1209,38.2949553151147,19,119.573934718864,847.178085706044,2064,2025-04-19,2025-01-08,S12,0.987624885891315,103,223,13,90+,33.2204553261231,40163.5304892829
2025-01-08,P025,Product_P025,Capsule,North,WH2,a4487c91,111,31.1832870627488,15,175.477856579856,643.227162521088,323,2025-05-03,2024-09-25,S12,0.758719362447919,417,376,-31,60-90,38.0569682366812,4224.32347427161
2025-01-08,P031,Product_P031,Syrup,North,WH2,357eeba6,1929,19.0471669948356,17,115.709315230227,439.511154142432,2664,2025-09-21,2024-12-14,S5,0.700545166222224,358,201,-13,90+,18.4191575116265,35530.5548399275
2025-01-08,P045,Product_P045,Injection,North,WH3,e74a8665,1751,43.8388610599017,17,266.006036302468,1011.2666743208,2691,2025-08-11,2024-11-15,S4,0.841113322050688,157,81,-32,90+,2.12370775213406,3718.61227398674
2025-01-08,P019,Product_P019,Tablet,East,WH2,5e8cdfc6,541,8.30098707131293,12,23.2788227042957,122.890667560051,1054,2025-06-03,2024-12-09,S4,0.827657709407092,227,349,4,90+,22.2669489425199,12046.4193779033
2025-01-08,P018,Product_P018,Injection,North,WH3,eba2ba34,1019,40.2669788751564,19,382.030589812866,1147.10318844084,1336,2025-12-04,2024-12-07,S17,0.843888251392834,46,398,19,30-60,42.1503119961452,42951.167924072
2025-01-08,P011,Product_P011,Tablet,South,WH1,341f8ab9,1794,10.0393364035483,17,83.9448918022543,254.613610662576,2612,2025-05-30,2024-10-07,S13,0.969588907633948,50,244,-32,90+,42.7836729739099,76753.9093151943
2025-01-08,P026,Product_P026,Syrup,North,WH1,30085d62,1097,23.6249078670067,8,79.579523874383,268.578786810437,2000,2025-10-25,2024-10-01,S6,0.714454188057053,294,128,-27,30-60,1.34443098686734,1474.84079259347
2025-01-08,P041,Product_P041,Injection,West,WH1,d1bb29c6,724,37.8173792154232,12,131.070879631109,584.879430216188,1331,2025-05-23,2024-12-10,S7,0.962813828351101,119,393,29,90+,38.2105148584802,27664.4127575397
2025-01-08,P042,Product_P042,Tablet,North,WH2,e9258d40,1642,4.20294172065488,17,31.5263055188078,102.976314769941,2437,2025-10-14,2024-09-24,S4,0.92383874059267,69,126,-36,90+,33.5256946226039,55049.1905703156
2025-01-08,P020,Product_P020,Topical,South,WH2,f78aef1b,313,21.5208726346339,18,151.978486066049,539.354193489459,533,2025-04-29,2024-11-01,S3,0.755445303424789,304,370,38,60-90,30.8178363621269,9645.98278134571
2025-01-08,P041,Product_P041,Tablet,South,WH1,c903093f,597,12.0405295676105,14,22.84696954217,191.414383488717,1085,2025-04-28,2024-12-16,S2,0.857338282984673,422,85,-2,0-30,31.0321078822355,18526.1684056946
2025-01-08,P046,Product_P046,Capsule,North,WH2,16b16e80,1080,9.12295246800051,6,20.0162229380483,74.7539377460513,1345,2026-01-02,2024-10-03,S16,0.888782305473777,85,75,37,90+,6.48486042405499,7003.64925797939
2025-01-08,P010,Product_P010,Syrup,West,WH3,0a95eee5,1177,39.5276317698176,11,195.163613683522,629.967563151516,1759,2025-04-15,2024-09-21,S15,0.954570722664092,213,115,41,0-30,12.7010143576954,14949.0938990075
2025-01-09,P040,Product_P040,Capsule,West,WH2,d9a32d8a,1277,28.3410562003494,6,21.4397544852522,191.486091687348,1520,2025-05-15,2024-11-29,S3,0.890466230370045,88,378,-1,90+,39.004980695341,49809.3603479505
2025-01-09,P011,Product_P011,Injection,South,WH1,fa390475,904,29.3020749281767,9,59.3207838692719,323.039458222862,1662,2025-10-03,2024-09-28,S18,0.901810744268953,267,385,-44,60-90,43.0017835929389,38873.6123680168
2025-01-09,P003,Product_P003,Syrup,South,WH3,f05b84f0,1014,49.1925521630459,5,83.4416495207468,329.404410335976,1733,2025-05-19,2024-12-09,S16,0.827693791326821,453,365,-32,30-60,6.76455541980693,6859.25919568423
2025-01-09,P011,Product_P011,Tablet,East,WH1,5d7c8805,1185,49.2214056327884,9,172.800012336081,615.792663031177,1644,2025-05-20,2024-10-07,S5,0.852945890415576,280,153,-46,0-30,41.1341121792212,48743.9229323771
2025-01-09,P050,Product_P050,Syrup,West,WH1,27bc9d4b,456,24.0872270477079,19,165.061967084321,622.719280990772,1380,2025-09-11,2024-10-04,S3,0.852376124638251,495,276,-23,90+,12.7538315250413,5815.74717541883
2025-01-09,P034,Product_P034,Tablet,East,WH3,3951655,1199,10.3717604778147,15,56.0789214333238,211.655328600545,2060,2025-11-07,2024-11-02,S12,0.983940432024395,418,288,33,90+,34.1327005416963,40925.1079494938
2025-01-09,P002,Product_P002,Syrup,West,WH3,cf5e26e9,0,9.56919042162201,13,45.0466627711584,169.446138252245,958,2025-06-15,2024-11-08,S3,0.848669878412065,293,142,12,0-30,2.62627837355888,0
2025-01-09,P046,Product_P046,Injection,South,WH1,6c285194,1230,38.5371740502298,7,33.3524941114631,303.112712463072,1639,2025-06-02,2024-10-05,S6,0.862527782984328,90,353,-5,30-60,12.109788763252,14895.0401788
2025-01-09,P008,Product_P008,Syrup,East,WH2,01881de2,280,40.315362128804,15,162.684200619324,767.414632551383,903,2025-11-04,2024-12-15,S6,0.948919086271745,82,109,0,90+,37.9441332762424,10624.3573173479
2025-01-09,P009,Product_P009,Injection,West,WH1,273db5ca,1659,48.1777074966273,19,296.28348389945,1211.65992633537,2233,2025-06-08,2024-12-22,S15,0.763348523036159,436,316,-15,90+,13.9024734039068,23064.2033770814
2025-01-09,P009,Product_P009,Tablet,West,WH1,4856ef5b,1978,41.4022055962646,9,81.5646680092846,454.184518375666,2511,2025-09-17,2024-11-30,S4,0.954399442577038,1,360,35,90+,49.4623895591585,97836.6065480156
2025-01-09,P016,Product_P016,Topical,South,WH1,7c4b9717,1599,14.9792265795085,16,79.8387345899454,319.506359862081,2292,2025-03-29,2024-10-17,S5,0.763865337399421,171,200,10,90+,33.7908128839658,54031.5098014614
2025-01-09,P017,Product_P017,Capsule,West,WH1,3b8e8470,331,2.23195595558636,11,6.68220964756462,31.2337251590146,968,2025-04-24,2024-11-25,S15,0.798836552939056,307,92,-29,0-30,31.9340701015074,10570.177203599
2025-01-09,P020,Product_P020,Tablet,North,WH3,5b7acd22,771,12.6342399503655,11,21.2185885521976,160.195228006218,1376,2025-04-24,2024-11-26,S3,0.975654005249999,161,346,4,90+,25.8070369152649,19897.2254616693
2025-01-09,P023,Product_P023,Tablet,South,WH1,d13acc1e,1671,2.94853228443991,10,3.48691948387175,32.9722423282708,2337,2025-05-11,2024-09-23,S17,0.836225691267298,431,236,33,30-60,29.952504622281,50050.6352238316
2025-01-09,P038,Product_P038,Tablet,South,WH1,f266d1f9,864,11.734371645991,15,77.0191077424964,253.034682432362,1665,2025-11-29,2024-10-17,S17,0.815071085655032,309,381,-42,60-90,5.2675455729928,4551.15937506578
2025-01-09,P041,Product_P041,Tablet,West,WH1,399b9c09,1574,17.9159339972829,11,65.0174626486426,262.092736618755,2170,2025-08-18,2024-12-30,S14,0.738131844770415,45,44,-50,90+,21.6695807484027,34107.9200979859
2025-01-09,P012,Product_P012,Topical,North,WH1,23939a91,102,30.7873554904445,5,66.1183325624839,220.055110014706,551,2025-02-15,2024-12-16,S14,0.774706093896779,214,176,-4,60-90,34.6429057611377,3533.57638763605
2025-01-10,P004,Product_P004,Tablet,East,WH2,fa247ce7,1107,5.5219548115896,19,28.0736359623325,132.990777382535,1419,2025-09-21,2024-10-27,S19,0.973100456369488,446,284,23,30-60,30.0893787692184,33308.9422975247
2025-01-10,P010,Product_P010,Capsule,East,WH2,fb0059c2,1107,6.67114272725656,11,32.9839562774983,106.366526277321,1760,2025-07-13,2024-09-16,S2,0.940415142438192,349,295,-49,60-90,35.049236310122,38799.5045953051
2025-01-10,P012,Product_P012,Syrup,East,WH1,0c539ff8,1236,5.13522664668258,19,11.4639670058247,109.033273292794,2009,2025-03-29,2024-10-08,S6,0.900822919734075,145,98,-6,90+,27.5841840580803,34094.0514957873
2025-01-10,P038,Product_P038,Capsule,South,WH2,aa38bc6d,846,19.8277413867317,7,61.4892868823294,200.283476589451,1086,2025-04-12,2024-12-19,S8,0.703569813874662,312,117,49,90+,34.7318459061147,29383.141636573
2025-01-10,P039,Product_P039,Capsule,West,WH1,bf183c7b,1216,32.641284994685,9,133.971236089308,427.742801041473,1974,2025-07-06,2024-12-23,S10,0.884701672061876,426,125,-40,30-60,5.96173581614279,7249.47075242963
2025-01-10,P005,Product_P005,Capsule,West,WH2,f984db2c,1457,23.2460794386096,8,31.0463280352559,217.014963544133,2032,2025-04-16,2024-10-28,S13,0.711308843646724,362,233,0,30-60,16.3471067924385,23817.7345965829
2025-01-10,P015,Product_P015,Topical,South,WH2,b8dfdd40,123,45.1040759678076,17,190.28054303429,957.049834487018,357,2025-05-06,2025-01-05,S4,0.858160525153308,284,76,8,90+,8.42763035062412,1036.59853312677
2025-01-10,P017,Product_P017,Topical,West,WH2,0f5e1d7e,1932,27.5289727600317,9,72.1358854855864,319.896640325871,2805,2025-12-14,2024-10-16,S19,0.939776342400961,108,50,34,90+,34.1919787544171,66058.9029535339
2025-01-10,P021,Product_P021,Injection,East,WH3,1fbac063,1303,27.6965552197142,5,46.0021835382109,184.484959636782,2139,2025-05-30,2024-10-05,S11,0.926892615543425,98,251,31,90+,16.965332760658,22105.8285871374
2025-01-10,P024,Product_P024,Capsule,East,WH1,b17b01ac,656,36.8100834068786,12,51.1441418334246,492.865142715968,1468,2025-07-22,2024-09-15,S19,0.871974205104573,353,266,3,90+,23.4648548038936,15392.9447513542
2025-01-10,P021,Product_P021,Syrup,East,WH1,0ac74e0b,1017,39.9163224649209,8,91.5561745018749,410.886754221242,1740,2025-04-19,2024-12-25,S19,0.984486339667179,235,307,45,60-90,29.8478445844347,30355.2579423701
2025-01-11,P038,Product_P038,Syrup,North,WH2,41e95a7b,703,38.3281113775072,19,249.276082736607,977.510198909243,1663,2025-10-09,2024-10-23,S19,0.832233989970382,91,174,-47,90+,47.8463100369847,33635.9559560003
2025-01-11,P048,Product_P048,Tablet,West,WH1,ddb5115a,839,22.5183410150537,5,24.6996887622516,137.29139383752,1185,2025-04-13,2024-12-05,S3,0.848025421811227,493,188,-20,90+,24.365329947573,20442.5118260138
2025-01-11,P029,Product_P029,Syrup,East,WH2,7ae7c97d,1227,26.8340828611502,18,172.816484638333,655.829976139037,1620,2025-07-28,2024-12-19,S3,0.977659925521048,302,162,-32,90+,34.1642436440124,41919.5269512032
2025-01-11,P049,Product_P049,Syrup,North,WH1,cfa8ba27,1767,32.0124102032433,19,95.5782425460768,703.814036407699,2614,2025-08-16,2024-10-31,S1,0.877945193128863,103,22,-42,30-60,4.80481739890865,8490.11234387158
2025-01-11,P004,Product_P004,Syrup,East,WH3,20ae8855,1313,31.9724016458059,17,260.392145765057,803.922973743757,1557,2025-04-11,2024-10-21,S6,0.722290001830087,374,161,-35,90+,3.46107456173471,4544.39089955768
2025-01-11,P002,Product_P002,Capsule,North,WH3,8543167e,903,11.3445110871407,6,14.4575674204596,82.5246339433036,1317,2025-06-09,2024-11-18,S7,0.76554840936664,232,157,2,0-30,30.5711617061256,27605.7590206314
2025-01-11,P019,Product_P019,Tablet,North,WH2,fcd53b0c,1469,10.2042997743509,11,33.812655311644,146.059952829504,1742,2025-02-19,2024-10-04,S8,0.884756342753462,369,13,-1,90+,12.4980186470166,18359.5893924674
2025-01-11,P024,Product_P024,Injection,North,WH3,746b6440,1950,38.9919613697536,6,60.9627429001489,294.914511118671,2439,2025-10-15,2024-10-06,S11,0.816709524855764,440,240,42,90+,36.0368972236835,70271.9495861829
2025-01-11,P022,Product_P022,Tablet,East,WH2,61d17586,888,23.8814319982169,10,47.459461789745,286.273781771914,1244,2025-07-15,2025-01-01,S1,0.863845463725824,161,99,31,90+,47.2062070239861,41919.1118372996
2025-01-11,P019,Product_P019,Tablet,South,WH3,d5516089,1948,5.37518670175307,14,8.79828725134184,84.0509010758849,2876,2025-06-09,2024-11-18,S10,0.773727101287122,234,12,-18,0-30,38.2908517222884,74590.5791550177
2025-01-11,P017,Product_P017,Injection,East,WH1,7625a8a1,1746,15.6045582233327,9,40.7507387320323,181.191762742027,2597,2025-11-29,2024-12-01,S17,0.977471946490443,27,40,48,30-60,6.43789870467226,11240.5711383578
2025-01-11,P014,Product_P014,Syrup,West,WH1,0f58b6dd,740,3.56539598918615,13,8.08389220814818,54.4340400675681,1336,2025-05-20,2024-12-12,S2,0.890632509829337,458,309,5,90+,34.2128468151922,25317.5066432422
2025-01-11,P045,Product_P045,Topical,South,WH1,6b05441c,1026,7.69344427890746,11,12.7187004019897,97.3465874699717,1253,2026-01-01,2024-09-26,S12,0.906829996151959,437,64,49,0-30,15.0830702268134,15475.2300527106
2025-01-12,P013,Product_P013,Tablet,North,WH2,ce518eda,52,39.3187514117154,9,73.2639520396493,427.132714745088,837,2025-03-28,2024-12-31,S5,0.943096954268254,336,355,-37,90+,2.53966925405237,132.062801210723
2025-01-12,P003,Product_P003,Tablet,West,WH2,8a30e1db,739,14.0670846364369,17,68.307611916216,307.448050735643,1316,2025-08-17,2024-10-15,S6,0.8319264779572,271,174,30,90+,7.44439507890252,5501.40796330896
2025-01-12,P012,Product_P012,Syrup,South,WH1,b5965ce0,1697,4.74286230458134,19,38.1059679266797,128.220351713725,2317,2025-06-24,2025-01-06,S1,0.764746381796507,312,125,-39,0-30,28.8365331045555,48935.5966784307
2025-01-12,P036,Product_P036,Topical,East,WH3,3095480d,982,34.1034245055627,15,220.941720339723,732.493087923164,1910,2025-03-27,2024-10-19,S4,0.905939275221439,156,97,47,90+,24.1966431932507,23761.1036157722
2025-01-12,P023,Product_P023,Injection,South,WH2,d2a0c209,607,49.5202357857935,11,225.556453142667,770.279046786395,1240,2026-01-07,2024-12-29,S9,0.910431888079581,198,361,6,0-30,42.5125275126455,25805.1042001758
2025-01-12,P045,Product_P045,Syrup,East,WH1,20584050,862,40.7450647267401,12,226.168545725054,715.109322445935,1473,2025-12-28,2024-11-25,S15,0.784246306644712,187,56,-4,90+,35.6783461631088,30754.7343925998
2025-01-12,P050,Product_P050,Capsule,North,WH2,9133ad85,247,1.38423794782392,8,2.12730095655959,13.201204539151,1012,2025-07-21,2024-11-24,S6,0.770149055292738,60,121,-30,30-60,4.73572168070466,1169.72325513405
2025-01-12,P038,Product_P038,Capsule,South,WH2,4b5a666b,989,9.83508883571613,19,21.9680435397643,208.834731418371,1706,2025-05-14,2025-01-05,S12,0.895561203916806,208,239,24,60-90,26.8344003769417,26539.2219727954
2025-01-12,P031,Product_P031,Injection,West,WH2,3ff65102,559,6.33577238507091,8,24.3583546082927,75.0445336888601,1454,2025-12-27,2024-11-15,S12,0.82672880684303,18,310,31,90+,1.69531242039259,947.679642999459
2025-01-12,P044,Product_P044,Syrup,North,WH3,046ddd75,244,18.397011766146,5,44.5257579057583,136.510816736488,893,2025-10-15,2025-01-05,S13,0.924195822092265,483,93,14,90+,33.6634234732843,8213.87532748138
2025-01-12,P020,Product_P020,Capsule,South,WH1,75ad3782,1571,25.4458875622612,13,143.619661238594,474.416199547989,2383,2025-07-16,2024-12-02,S11,0.934342991883191,359,321,4,90+,5.67456458834732,8914.74096829364
2025-01-12,P037,Product_P037,Syrup,North,WH1,8d31b2b7,739,24.5636171835474,17,41.8321081453236,459.41360026563,1203,2025-10-16,2024-09-16,S2,0.713024276708729,92,326,16,90+,37.9589836940041,28051.688949869
2025-01-13,P035,Product_P035,Tablet,East,WH3,c876a205,115,14.5018490217547,5,30.0927603915672,102.602005500341,1007,2025-05-13,2024-10-24,S4,0.961648557004049,153,364,-31,90+,2.34844007188035,270.07060826624
2025-01-13,P011,Product_P011,Tablet,North,WH1,74f54a9c,1015,2.76492209627989,5,2.20186190402785,16.0264723854273,1963,2025-09-20,2024-11-07,S5,0.863364146189583,148,98,25,0-30,42.1433231297307,42775.4729766767
2025-01-13,P045,Product_P045,Injection,East,WH3,01fce478,404,45.284121016982,14,289.742572237697,923.720266475445,1065,2025-06-23,2024-12-22,S10,0.857906673024276,108,220,-43,30-60,15.4890390280386,6257.5717673276
2025-01-13,P048,Product_P048,Injection,South,WH1,0c46b697,420,18.8533576829834,14,125.721604335068,389.668611896835,1326,2025-11-18,2024-12-18,S8,0.910757275008777,476,23,-27,0-30,8.42815866520487,3539.82663938605
2025-01-13,P049,Product_P049,Topical,West,WH3,9f550d05,1853,46.6194885733797,19,133.881273366045,1019.65155626026,2733,2025-12-21,2024-11-15,S6,0.982192667261976,390,102,-13,60-90,15.8931831004963,29450.0682852197
2025-01-13,P003,Product_P003,Syrup,South,WH3,14f69469,1534,10.3648167653041,16,31.4621763022549,197.299244547121,2153,2025-10-08,2024-12-04,S5,0.876792993380501,29,189,-26,90+,41.0221938587762,62928.0453793626
2025-01-13,P014,Product_P014,Tablet,South,WH3,cba329d7,503,49.9776520172356,8,197.489035340232,597.310251478117,724,2025-09-12,2024-11-21,S8,0.722752186731966,286,201,-19,90+,39.2509541538523,19743.2299393877
2025-01-13,P009,Product_P009,Tablet,East,WH2,e500901d,435,24.6115064844562,5,41.9160476445029,164.973580066784,745,2025-07-14,2024-12-24,S5,0.849017794619963,216,50,-15,60-90,46.7133182659139,20320.2934456726
2025-01-13,P024,Product_P024,Capsule,West,WH3,1e36c03e,1006,36.0020051510149,15,227.572586199372,767.602663464595,1612,2025-07-28,2024-11-18,S17,0.715049636860339,72,140,19,0-30,33.5921635176819,33793.716498788
