date,product,region,seasonality_factor,promotion,stockout,shock_event,units_sold,price_per_unit,revenue
2025-02-17,Product_9,North,1.3,0,0,0,222,375.97,83465.34000000001
2025-12-26,Product_9,West,1.3,0,0,0,85,124.23,10559.550000000001
2025-09-23,Product_6,North,1.0,1,0,0,192,285.91,54894.72
2026-01-09,Product_6,West,1.3,0,0,0,248,171.14,42442.719999999994
2024-10-12,Product_8,East,1.0,0,0,0,264,423.14,111708.95999999999
2025-02-26,Product_6,East,1.3,1,0,0,769,52.97,40733.93
2024-09-17,Product_1,North,1.0,1,0,0,548,150.4,82419.2
2025-09-03,Product_4,West,1.0,0,0,0,159,322.36,51255.240000000005
2025-07-07,Product_7,North,1.0,0,0,0,233,93.52,21790.16
2024-05-10,Product_2,South,1.0,0,0,0,71,259.84,18448.64
2025-09-19,Product_9,North,1.0,0,0,0,244,246.29,60094.759999999995
2024-12-17,Product_8,North,1.3,0,0,0,136,433.64,58975.04
2025-04-30,Product_8,East,1.0,0,0,0,168,331.43,55680.24
2024-11-12,Product_7,North,1.3,0,0,0,254,337.87,85818.98
2024-08-02,Product_4,West,1.0,0,0,0,106,478.31,50700.86
2024-05-08,Product_2,East,1.0,0,0,0,221,492.06,108745.26
2025-02-22,Product_3,North,1.3,0,0,0,357,344.03,122818.70999999999
2024-12-07,Product_6,South,1.3,0,0,0,109,284.9,31054.1
2024-09-23,Product_5,North,1.0,0,0,0,163,323.56,52740.28
2025-11-23,Product_8,North,1.3,1,0,0,558,222.1,123931.8
2025-06-28,Product_6,North,1.0,0,0,0,178,494.36,87996.08
2024-05-07,Product_6,East,1.0,0,0,0,101,367.26,37093.26
2025-02-10,Product_1,West,1.3,1,0,0,393,180.95,71113.34999999999
2026-02-17,Product_4,South,1.3,0,0,0,351,75.99,26672.489999999998
2025-11-14,Product_5,North,1.3,0,0,0,321,70.12,22508.52
2024-07-23,Product_3,West,1.0,1,1,0,153,142.21,21758.13
2024-05-10,Product_9,West,1.0,0,0,0,114,154.81,17648.34
2025-01-26,Product_1,East,1.3,0,0,0,296,236.77,70083.92
2024-11-10,Product_6,South,1.3,0,1,0,69,146.68,10120.92
2025-02-12,Product_6,East,1.3,0,0,0,348,333.91,116200.68000000001
2025-03-15,Product_10,West,1.0,1,1,0,44,145.06,6382.64
2024-07-24,Product_5,West,1.0,1,0,0,527,134.54,70902.58
2026-02-27,Product_5,West,1.3,0,0,0,84,262.06,22013.04
2025-02-17,Product_10,East,1.3,0,0,0,370,449.9,166463.0
2025-10-20,Product_5,South,1.0,0,0,0,172,260.74,44847.28
2024-05-10,Product_6,North,1.0,0,0,0,110,236.23,25985.3
2024-05-10,Product_8,East,1.0,0,1,0,30,310.14,9304.199999999999
2025-01-14,Product_2,West,1.3,0,0,0,282,165.75,46741.5
2024-12-18,Product_6,East,1.3,0,0,1,277,209.05,57906.850000000006
2024-11-02,Product_1,West,1.3,0,0,0,167,146.23,24420.41
2024-08-25,Product_4,North,1.0,0,0,0,269,307.31,82666.39
2025-03-02,Product_10,North,1.0,0,1,0,34,363.82,12369.88
2024-09-15,Product_3,South,1.0,0,1,0,44,353.16,15539.04
2024-07-01,Product_9,West,1.0,0,0,0,123,164.67,20254.41
2025-03-19,Product_3,South,1.0,0,0,0,241,400.84,96602.43999999999
2025-10-23,Product_6,South,1.0,0,0,0,220,165.18,36339.6
2025-10-23,Product_1,North,1.0,0,0,0,66,117.64,7764.24
2026-02-10,Product_6,East,1.3,0,0,0,221,207.41,45837.61
2025-03-29,Product_4,East,1.0,1,0,0,574,318.98,183094.52000000002
2025-10-09,Product_8,South,1.0,0,0,0,72,113.9,8200.800000000001
2025-03-11,Product_9,North,1.0,0,0,0,184,341.64,62861.759999999995
2026-02-22,Product_4,West,1.3,0,0,0,287,438.38,125815.06
2024-09-17,Product_10,East,1.0,0,0,0,230,181.91,41839.299999999996
2025-03-22,Product_10,South,1.0,0,0,0,120,252.59,30310.8
2024-10-08,Product_6,East,1.0,1,0,0,344,152.74,52542.560000000005
2026-01-27,Product_1,East,1.3,0,0,0,166,212.57,35286.619999999995
2025-05-27,Product_4,West,1.0,1,0,0,488,59.89,29226.32
2026-03-01,Product_7,North,1.0,1,0,0,236,479.2,113091.2
2024-04-07,Product_1,West,1.0,0,0,0,286,237.15,67824.90000000001
2024-08-11,Product_8,North,1.0,0,0,0,245,404.99,99222.55
2025-10-09,Product_10,East,1.0,0,1,0,76,114.19,8678.44
2024-05-01,Product_6,South,1.0,0,0,0,127,415.56,52776.12
2025-09-17,Product_5,West,1.0,0,0,0,65,437.07,28409.55
2025-05-31,Product_10,North,1.0,0,0,0,120,371.96,44635.2
2025-04-29,Product_9,East,1.0,0,0,1,365,456.44,166600.6
2026-02-01,Product_2,North,1.3,0,0,0,254,125.24,31810.96
2025-03-29,Product_5,North,1.0,0,0,0,51,264.42,13485.42
2025-06-11,Product_6,North,1.0,0,0,0,59,329.05,19413.95
2026-01-30,Product_7,East,1.3,0,0,0,295,318.29,93895.55
2025-10-03,Product_5,South,1.0,0,0,0,174,437.47,76119.78
2024-06-21,Product_9,South,1.0,0,0,0,130,147.06,19117.8
2025-03-22,Product_1,South,1.0,0,0,0,278,129.04,35873.119999999995
2024-12-14,Product_7,North,1.3,1,1,0,166,164.02,27227.320000000003
2026-03-19,Product_10,East,1.0,0,0,0,119,451.2,53692.799999999996
2025-11-10,Product_7,North,1.3,0,0,0,258,473.46,122152.68
2025-09-06,Product_4,South,1.0,0,0,0,81,306.33,24812.73
2025-01-20,Product_9,South,1.3,0,0,0,200,275.62,55124.0
2024-11-10,Product_5,East,1.3,0,0,0,172,322.42,55456.240000000005
2025-09-07,Product_4,North,1.0,0,0,0,178,327.34,58266.52
2024-05-16,Product_7,West,1.0,0,0,0,231,126.64,29253.84
2026-01-27,Product_4,West,1.3,0,0,0,374,358.88,134221.12
2024-07-22,Product_3,South,1.0,0,0,0,294,253.56,74546.64
2024-11-19,Product_9,East,1.3,0,0,0,139,282.82,39311.979999999996
2024-04-17,Product_8,North,1.0,0,0,0,247,63.64,15719.08
2025-03-26,Product_1,North,1.0,0,0,0,260,394.05,102453.0
2024-11-09,Product_7,South,1.3,1,0,0,533,425.94,227026.02
2026-03-01,Product_9,South,1.0,0,0,0,183,328.74,60159.42
2025-06-22,Product_8,North,1.0,0,0,0,94,386.93,36371.42
2025-03-31,Product_8,North,1.0,0,0,0,146,285.22,41642.12
2026-02-04,Product_6,South,1.3,0,0,0,93,328.26,30528.18
2025-02-20,Product_4,North,1.3,1,0,0,202,227.56,45967.12
2025-07-11,Product_8,West,1.0,0,0,0,203,406.34,82487.01999999999
2025-05-19,Product_3,South,1.0,0,0,0,254,260.72,66222.88
2025-06-29,Product_9,North,1.0,0,0,0,184,356.1,65522.4
2025-11-07,Product_2,South,1.3,0,0,0,166,329.64,54720.24
2024-11-19,Product_2,East,1.3,1,0,0,278,366.04,101759.12000000001
2024-11-10,Product_7,South,1.3,0,0,0,98,403.35,39528.3
2025-05-17,Product_10,South,1.0,1,0,0,158,280.72,44353.76
2025-10-24,Product_4,East,1.0,0,0,0,146,415.88,60718.479999999996
2025-03-01,Product_10,West,1.0,0,0,0,256,273.77,70085.12
2024-11-08,Product_8,North,1.3,0,0,0,110,480.49,52853.9
2024-05-07,Product_9,East,1.0,1,0,0,341,388.7,132546.69999999998
2025-01-03,Product_7,South,1.3,0,1,0,40,127.01,5080.400000000001
2024-10-13,Product_5,North,1.0,0,0,0,241,423.31,102017.71
2025-07-28,Product_8,East,1.0,1,0,0,669,298.21,199502.49
2024-11-28,Product_4,North,1.3,0,0,0,304,493.01,149875.04
2025-02-18,Product_2,North,1.3,0,0,0,153,373.47,57140.91
2024-10-09,Product_6,East,1.0,0,1,0,33,87.98,2903.34
2024-04-17,Product_9,North,1.0,0,0,0,179,227.73,40763.67
2025-09-06,Product_1,West,1.0,0,0,0,104,282.77,29408.079999999998
2025-05-06,Product_10,East,1.0,0,0,0,171,427.56,73112.76
2026-03-06,Product_7,West,1.0,0,0,0,146,378.21,55218.659999999996
2024-04-22,Product_10,South,1.0,0,0,0,129,216.21,27891.09
2025-07-18,Product_9,North,1.0,0,1,0,40,344.04,13761.6
2024-07-29,Product_10,South,1.0,1,0,0,183,309.61,56658.630000000005
2024-10-27,Product_9,South,1.0,0,0,1,485,106.72,51759.2
2025-01-31,Product_10,North,1.3,0,0,0,334,155.69,52000.46
2024-12-26,Product_3,East,1.3,0,0,0,165,203.51,33579.15
2026-03-05,Product_5,North,1.0,0,0,0,206,137.97,28421.82
2026-02-16,Product_8,South,1.3,0,0,0,263,117.56,30918.28
2025-01-10,Product_8,South,1.3,0,0,0,109,76.19,8304.71
2026-03-17,Product_4,East,1.0,0,0,0,128,442.9,56691.2
2026-02-05,Product_1,North,1.3,0,0,0,150,180.02,27003.0
2024-11-13,Product_1,South,1.3,0,0,0,176,180.64,31792.64
2025-04-16,Product_4,West,1.0,0,0,0,206,142.8,29416.800000000003
2025-07-04,Product_6,South,1.0,0,0,0,83,263.93,21906.190000000002
2024-04-07,Product_8,South,1.0,0,0,0,146,281.41,41085.86
2024-04-29,Product_6,East,1.0,0,0,0,218,143.73,31333.14
2024-05-03,Product_9,West,1.0,1,0,0,523,323.86,169378.78
2026-01-06,Product_9,South,1.3,0,0,0,260,375.35,97591.0
2024-06-18,Product_2,South,1.0,0,0,0,120,218.23,26187.6
2025-07-03,Product_10,West,1.0,0,0,0,52,313.45,16299.4
2025-10-22,Product_1,North,1.0,0,0,0,107,276.04,29536.280000000002
2025-09-20,Product_2,North,1.0,0,0,0,81,138.0,11178.0
2025-07-26,Product_5,South,1.0,0,0,0,80,378.5,30280.0
2025-06-04,Product_4,South,1.0,0,0,0,131,410.65,53795.149999999994
2025-01-10,Product_4,North,1.3,0,0,0,119,341.96,40693.24
2025-08-29,Product_9,East,1.0,0,0,0,184,195.75,36018.0
2024-07-08,Product_8,West,1.0,0,0,0,154,467.06,71927.24
2025-05-02,Product_6,West,1.0,0,0,0,50,254.91,12745.5
2025-08-02,Product_1,East,1.0,0,1,0,33,169.65,5598.45
2024-05-09,Product_2,East,1.0,0,0,0,63,233.71,14723.730000000001
2024-12-27,Product_6,East,1.3,0,0,0,297,361.43,107344.71
2024-09-04,Product_2,East,1.0,0,1,0,81,430.67,34884.270000000004
2024-06-14,Product_10,East,1.0,1,0,0,130,210.46,27359.8
2024-08-08,Product_5,East,1.0,1,0,0,361,154.68,55839.48
2026-02-16,Product_5,West,1.3,0,1,0,22,331.92,7302.240000000001
2024-06-23,Product_6,East,1.0,0,0,0,120,464.55,55746.0
2024-04-22,Product_6,North,1.0,0,0,0,139,132.48,18414.719999999998
2025-07-03,Product_6,East,1.0,0,0,0,275,411.36,113124.0
2025-09-21,Product_2,East,1.0,0,0,0,207,264.47,54745.29000000001
2026-03-08,Product_10,West,1.0,0,0,0,277,409.78,113509.06
2025-04-17,Product_3,West,1.0,1,1,0,140,277.49,38848.6
2025-06-14,Product_6,East,1.0,0,0,0,175,219.8,38465.0
2025-11-25,Product_8,West,1.3,0,0,0,308,363.53,111967.23999999999
2024-04-21,Product_1,South,1.0,0,0,0,258,455.28,117462.23999999999
2025-01-28,Product_1,West,1.3,0,0,0,189,194.11,36686.79
2024-06-23,Product_2,West,1.0,0,0,1,326,257.34,83892.84
2026-01-19,Product_6,West,1.3,0,0,0,213,153.23,32637.989999999998
2025-06-27,Product_9,West,1.0,0,0,0,240,132.53,31807.2
2025-04-22,Product_4,North,1.0,0,0,0,288,400.05,115214.40000000001
2025-08-20,Product_3,North,1.0,1,0,1,1264,140.3,177339.2
2024-12-13,Product_8,North,1.3,0,0,0,130,406.99,52908.700000000004
2025-10-22,Product_10,East,1.0,0,0,0,241,243.15,58599.15
2025-09-09,Product_9,East,1.0,0,0,0,253,497.77,125935.81
2024-09-09,Product_5,South,1.0,0,0,0,105,138.8,14574.000000000002
2024-09-10,Product_9,North,1.0,0,0,0,257,91.84,23602.88
2025-09-06,Product_2,East,1.0,1,0,0,215,83.94,18047.1
2024-12-27,Product_3,West,1.3,0,0,0,105,425.94,44723.7
2025-08-05,Product_7,West,1.0,1,0,0,150,247.0,37050.0
2024-10-25,Product_7,North,1.0,0,0,0,111,51.41,5706.509999999999
2025-09-21,Product_6,South,1.0,0,0,0,204,443.65,90504.59999999999
2025-11-05,Product_6,South,1.3,1,0,0,247,444.61,109818.67
2024-05-30,Product_2,West,1.0,0,0,0,258,412.89,106525.62
2025-06-04,Product_10,South,1.0,0,0,0,113,161.74,18276.620000000003
2026-01-17,Product_6,North,1.3,0,0,0,373,217.74,81217.02
2025-11-26,Product_4,West,1.3,0,0,0,306,385.22,117877.32
2025-02-03,Product_3,East,1.3,0,0,0,378,270.21,102139.37999999999
2025-09-02,Product_2,East,1.0,1,0,0,527,119.22,62828.94
2025-11-12,Product_1,South,1.3,0,0,0,232,159.26,36948.32
2024-04-27,Product_5,West,1.0,0,0,0,176,487.67,85829.92
2026-02-15,Product_2,West,1.3,1,0,0,264,117.96,31141.44
2025-10-14,Product_2,East,1.0,0,0,0,163,376.74,61408.62
2024-10-16,Product_7,West,1.0,0,0,0,248,265.11,65747.28
2025-04-22,Product_8,West,1.0,0,1,0,18,386.87,6963.66
2025-03-15,Product_10,West,1.0,0,1,0,19,347.5,6602.5
2026-02-22,Product_8,South,1.3,0,0,0,179,247.63,44325.77
2025-09-18,Product_4,West,1.0,1,0,0,580,209.26,121370.79999999999
2025-04-13,Product_1,North,1.0,0,0,0,237,389.46,92302.01999999999
2025-10-10,Product_7,South,1.0,0,0,1,213,195.41,41622.33
2025-09-09,Product_1,West,1.0,0,0,0,240,404.5,97080.0
2024-08-31,Product_4,West,1.0,0,1,0,80,355.93,28474.4
2024-10-23,Product_8,North,1.0,0,0,0,274,309.95,84926.3
2025-06-29,Product_2,South,1.0,0,1,0,75,215.96,16197.0
2024-12-29,Product_6,East,1.3,0,0,0,159,142.29,22624.109999999997
2024-11-22,Product_6,East,1.3,1,0,0,220,369.69,81331.8
2025-09-03,Product_9,South,1.0,0,0,0,150,91.11,13666.5
2026-02-07,Product_5,West,1.3,0,0,0,292,486.74,142128.08000000002
2026-03-27,Product_10,West,1.0,1,0,0,524,490.44,256990.56
2025-08-14,Product_4,East,1.0,0,0,0,166,108.6,18027.6
2024-07-26,Product_5,East,1.0,0,0,0,215,96.77,20805.55
2025-04-21,Product_10,East,1.0,0,0,0,90,235.72,21214.8
2025-03-10,Product_5,North,1.0,0,0,0,222,483.66,107372.52
2025-11-05,Product_8,East,1.3,0,0,0,178,230.14,40964.92
2025-04-30,Product_10,North,1.0,0,0,0,217,213.71,46375.07
2024-06-03,Product_8,South,1.0,0,0,0,159,366.61,58290.990000000005
2026-03-18,Product_2,West,1.0,0,0,0,169,130.43,22042.670000000002
2026-03-22,Product_7,East,1.0,0,0,0,146,213.5,31171.0
2024-06-11,Product_8,West,1.0,0,0,0,194,181.09,35131.46
2024-12-30,Product_6,West,1.3,0,0,0,344,320.69,110317.36
2025-02-14,Product_5,East,1.3,1,0,0,775,123.24,95511.0
2025-03-04,Product_9,East,1.0,1,0,0,230,296.92,68291.6
2025-04-01,Product_3,South,1.0,0,0,0,179,435.9,78026.09999999999
2025-08-08,Product_10,North,1.0,0,0,0,145,281.38,40800.1
2025-11-28,Product_4,North,1.3,0,0,1,652,357.57,233135.63999999998
2024-09-13,Product_9,West,1.0,0,0,0,111,83.86,9308.46
2025-09-26,Product_6,East,1.0,0,0,0,265,252.05,66793.25
2024-04-11,Product_8,South,1.0,0,0,0,186,92.7,17242.2
2025-01-26,Product_7,South,1.3,0,0,0,152,319.76,48603.52
2026-03-30,Product_2,South,1.0,0,0,0,130,176.47,22941.1
2024-07-11,Product_3,South,1.0,1,0,0,151,179.27,27069.77
2025-05-30,Product_1,South,1.0,0,0,0,166,84.55,14035.3
2025-04-27,Product_9,North,1.0,0,0,0,99,189.61,18771.390000000003
2024-10-31,Product_7,North,1.0,0,0,0,161,278.0,44758.0
2026-02-20,Product_1,North,1.3,0,0,0,185,313.1,57923.50000000001
2024-06-27,Product_3,East,1.0,0,0,0,217,80.0,17360.0
2025-10-05,Product_4,West,1.0,0,1,0,70,343.16,24021.2
2025-05-06,Product_4,South,1.0,0,0,0,252,269.99,68037.48
2025-11-09,Product_5,East,1.3,0,0,0,174,291.61,50740.14
2024-05-16,Product_3,South,1.0,1,0,0,438,424.76,186044.88
2026-02-01,Product_3,North,1.3,1,0,0,554,204.0,113016.0
2025-07-07,Product_1,East,1.0,1,0,0,535,128.32,68651.2
2025-11-13,Product_7,North,1.3,0,0,0,267,298.31,79648.77
2025-02-04,Product_10,South,1.3,0,0,0,261,475.26,124042.86
2024-06-25,Product_1,South,1.0,0,0,0,123,283.04,34813.920000000006
2024-07-01,Product_2,West,1.0,0,0,0,158,424.36,67048.88
2026-01-20,Product_4,South,1.3,0,0,0,252,390.66,98446.32
2026-02-02,Product_4,North,1.3,1,0,0,204,283.25,57783.0
2026-03-15,Product_5,South,1.0,0,1,1,78,341.4,26629.199999999997
2024-11-28,Product_2,West,1.3,0,0,0,375,233.01,87378.75
2024-04-02,Product_4,West,1.0,0,0,1,729,288.78,210520.61999999997
2024-11-11,Product_1,North,1.3,1,0,0,433,278.28,120495.23999999999
2025-11-10,Product_2,East,1.3,0,0,0,122,369.1,45030.200000000004
2024-07-25,Product_1,South,1.0,1,0,0,287,234.49,67298.63
2026-01-26,Product_10,West,1.3,1,0,0,201,94.9,19074.9
2024-07-12,Product_10,South,1.0,1,0,0,270,404.92,109328.40000000001
2024-10-11,Product_4,South,1.0,0,0,0,63,358.18,22565.34
2024-09-13,Product_4,East,1.0,0,0,0,226,477.56,107928.56
2024-06-29,Product_7,West,1.0,0,0,1,558,242.92,135549.36
2026-02-15,Product_10,South,1.3,0,0,0,353,85.19,30072.07
2024-07-31,Product_9,West,1.0,0,0,0,181,104.73,18956.13
2024-08-21,Product_9,North,1.0,0,0,0,131,397.99,52136.69
2024-07-15,Product_5,North,1.0,1,0,0,480,80.49,38635.2
2025-06-02,Product_10,South,1.0,0,1,0,50,458.52,22926.0
2025-01-30,Product_1,West,1.3,1,0,0,466,176.74,82360.84000000001
2025-02-11,Product_1,South,1.3,0,0,0,124,454.5,56358.0
2025-12-26,Product_6,West,1.3,0,1,0,60,398.08,23884.8
2024-04-09,Product_2,West,1.0,1,0,0,378,442.04,167091.12
2024-06-12,Product_8,East,1.0,0,0,0,58,146.32,8486.56
2025-03-25,Product_9,East,1.0,0,0,0,254,318.06,80787.24
2024-11-09,Product_4,East,1.3,0,0,0,166,92.12,15291.92
2025-05-21,Product_5,South,1.0,0,0,1,660,141.03,93079.8
2025-10-05,Product_8,East,1.0,0,0,0,64,189.46,12125.44
2025-04-05,Product_3,East,1.0,0,0,0,269,383.37,103126.53
2026-03-17,Product_5,North,1.0,0,0,0,278,61.12,16991.36
2024-12-20,Product_3,West,1.3,0,0,0,384,456.4,175257.59999999998
2026-02-19,Product_10,West,1.3,0,0,1,242,81.86,19810.12
2025-02-12,Product_3,East,1.3,0,0,0,180,219.42,39495.6
2024-06-23,Product_3,West,1.0,0,0,0,229,86.49,19806.21
2025-02-12,Product_7,North,1.3,1,0,1,718,396.04,284356.72000000003
2024-07-20,Product_7,North,1.0,0,0,0,266,113.59,30214.940000000002
2024-12-07,Product_7,East,1.3,0,0,0,263,448.14,117860.81999999999
2025-04-18,Product_10,North,1.0,0,1,0,60,288.6,17316.0
2024-04-07,Product_8,West,1.0,1,0,0,473,476.81,225531.13
2025-07-03,Product_5,South,1.0,0,0,0,141,180.66,25473.06
2024-06-23,Product_5,West,1.0,0,0,0,226,254.44,57503.44
2024-10-25,Product_4,South,1.0,0,0,0,131,362.41,47475.71000000001
2025-04-25,Product_7,East,1.0,0,0,0,273,424.36,115850.28
2025-02-08,Product_10,South,1.3,0,0,0,299,239.61,71643.39
2024-04-22,Product_4,North,1.0,0,0,0,180,451.59,81286.2
2025-05-15,Product_2,West,1.0,0,0,0,243,103.09,25050.870000000003
2025-08-28,Product_4,South,1.0,1,0,0,642,368.91,236840.22000000003
2024-08-05,Product_8,West,1.0,0,0,0,91,206.69,18808.79
2026-03-01,Product_9,East,1.0,0,0,0,68,95.6,6500.799999999999
2024-04-14,Product_3,East,1.0,0,0,0,66,224.0,14784.0
2024-04-12,Product_7,North,1.0,1,0,1,1955,446.1,872125.5
2024-06-26,Product_9,East,1.0,1,0,0,506,491.24,248567.44
2025-09-06,Product_4,South,1.0,0,0,0,125,226.76,28345.0
2025-09-19,Product_10,East,1.0,0,0,0,226,448.89,101449.14
2025-01-26,Product_3,North,1.3,0,0,0,302,279.34,84360.68
2024-11-29,Product_5,West,1.3,0,0,0,145,372.66,54035.700000000004
2024-07-31,Product_1,West,1.0,0,0,0,180,70.42,12675.6
2024-08-25,Product_3,East,1.0,0,0,0,156,300.79,46923.240000000005
2025-10-19,Product_8,South,1.0,0,0,0,98,81.57,7993.86
2025-03-22,Product_8,North,1.0,0,0,0,104,170.88,17771.52
2026-02-14,Product_4,South,1.3,0,1,0,78,305.07,23795.46
2025-12-22,Product_2,North,1.3,0,1,0,57,413.22,23553.54
2025-02-03,Product_8,East,1.3,0,0,1,1095,302.4,331128.0
2026-02-24,Product_8,North,1.3,0,0,0,131,471.29,61738.990000000005
2025-01-13,Product_10,North,1.3,0,0,0,193,414.65,80027.45
2025-02-01,Product_4,East,1.3,0,0,0,215,120.31,25866.65
2025-11-15,Product_3,South,1.3,0,0,0,217,225.03,48831.51
2026-03-24,Product_2,East,1.0,0,1,0,16,350.82,5613.12
2026-01-22,Product_9,North,1.3,0,0,0,123,472.28,58090.439999999995
2025-10-01,Product_1,East,1.0,0,0,0,95,494.47,46974.65
2025-03-18,Product_7,North,1.0,0,0,0,149,393.43,58621.07
2025-02-06,Product_5,East,1.3,0,0,0,250,308.2,77050.0
2024-05-29,Product_8,West,1.0,1,0,1,1603,390.47,625923.41
2026-01-03,Product_4,West,1.3,0,0,0,309,172.96,53444.64
2026-03-15,Product_7,East,1.0,1,0,0,216,177.62,38365.92
2024-05-05,Product_5,South,1.0,0,0,0,111,344.46,38235.06
2025-06-19,Product_5,North,1.0,1,0,0,404,442.33,178701.32
2024-07-02,Product_9,West,1.0,0,0,0,98,486.41,47668.18
2024-10-24,Product_9,South,1.0,0,0,0,74,203.6,15066.4
2025-03-19,Product_9,North,1.0,0,0,0,59,408.45,24098.55
2025-02-26,Product_6,West,1.3,0,0,0,217,433.19,94002.23
2026-03-26,Product_6,West,1.0,1,0,0,626,330.43,206849.18
2024-09-06,Product_5,East,1.0,0,0,0,193,206.42,39839.06
2024-04-24,Product_9,North,1.0,0,0,0,235,328.59,77218.65
2025-05-09,Product_10,South,1.0,0,0,0,249,313.0,77937.0
2025-08-29,Product_8,South,1.0,0,0,0,206,322.94,66525.64
2025-03-30,Product_7,South,1.0,1,0,0,693,328.67,227768.31
2025-04-17,Product_7,North,1.0,0,1,0,42,431.18,18109.56
2025-09-14,Product_6,South,1.0,0,0,0,183,126.54,23156.82
2024-08-30,Product_5,South,1.0,0,0,0,193,215.28,41549.04
2025-10-14,Product_4,South,1.0,1,0,0,440,313.7,138028.0
2026-02-18,Product_3,East,1.3,0,0,0,167,177.5,29642.5
2025-11-29,Product_3,East,1.3,0,0,0,156,490.17,76466.52
2025-12-08,Product_6,North,1.3,0,0,0,366,168.42,61641.719999999994
2025-05-25,Product_4,North,1.0,0,0,0,127,261.33,33188.909999999996
2024-12-06,Product_6,South,1.3,0,0,0,119,444.81,52932.39
2024-07-26,Product_3,East,1.0,1,1,0,130,86.03,11183.9
2025-08-25,Product_4,West,1.0,0,0,0,139,419.31,58284.090000000004
2025-10-30,Product_9,West,1.0,1,0,0,288,306.95,88401.59999999999
2025-03-01,Product_5,South,1.0,0,0,0,248,64.31,15948.880000000001
2025-05-23,Product_7,South,1.0,0,0,0,210,456.31,95825.1
2025-01-20,Product_10,East,1.3,1,0,0,236,67.64,15963.04
2025-04-06,Product_2,East,1.0,0,0,0,170,281.85,47914.50000000001
2024-10-03,Product_5,East,1.0,0,0,0,94,72.06,6773.64
2024-12-02,Product_9,North,1.3,0,0,0,339,82.04,27811.56
2025-12-28,Product_3,North,1.3,0,0,0,145,449.24,65139.8
2024-12-24,Product_9,South,1.3,0,0,0,317,394.62,125094.54000000001
2026-01-03,Product_6,North,1.3,0,0,0,297,138.62,41170.14
2024-11-23,Product_4,East,1.3,1,0,0,326,329.21,107322.45999999999
2025-09-12,Product_7,East,1.0,1,1,0,148,407.61,60326.28
2025-10-04,Product_8,North,1.0,0,0,0,252,450.32,113480.64
2024-04-21,Product_6,West,1.0,1,0,0,120,260.74,31288.800000000003
2025-09-02,Product_5,South,1.0,1,0,0,439,453.87,199248.93
2024-07-09,Product_6,West,1.0,0,0,0,157,278.53,43729.21
2025-07-22,Product_5,South,1.0,0,0,0,79,359.7,28416.3
2025-11-20,Product_8,West,1.3,0,1,0,38,490.56,18641.28
2025-01-23,Product_1,North,1.3,0,0,0,245,156.18,38264.1
2025-09-08,Product_7,South,1.0,0,0,0,267,125.83,33596.61
2025-02-28,Product_10,South,1.3,1,0,0,259,203.91,52812.69
2024-04-02,Product_10,South,1.0,0,0,0,210,123.98,26035.8
2025-04-10,Product_2,East,1.0,0,0,0,62,177.87,11027.94
2025-01-18,Product_9,East,1.3,0,0,0,165,384.34,63416.1
2025-10-05,Product_1,West,1.0,0,0,0,265,264.89,70195.84999999999
2025-02-12,Product_10,North,1.3,0,1,0,68,218.77,14876.36
2025-08-15,Product_6,East,1.0,0,0,0,147,215.93,31741.710000000003
2025-04-16,Product_9,South,1.0,0,0,0,285,137.54,39198.899999999994
2025-12-14,Product_1,East,1.3,0,0,0,97,251.34,24379.98
2024-04-14,Product_4,North,1.0,0,0,0,198,331.09,65555.81999999999
2025-08-17,Product_4,East,1.0,0,0,0,205,112.62,23087.100000000002
2024-11-17,Product_9,South,1.3,0,0,0,126,487.77,61459.02
2024-06-23,Product_5,West,1.0,0,0,0,277,249.48,69105.95999999999
2024-08-08,Product_5,South,1.0,0,1,0,65,476.58,30977.7
2024-08-23,Product_6,North,1.0,0,1,0,34,110.6,3760.3999999999996
2024-04-28,Product_1,West,1.0,0,1,0,84,395.25,33201.0
2024-06-05,Product_1,East,1.0,1,0,0,546,327.94,179055.24
2024-09-10,Product_9,East,1.0,0,0,0,136,419.03,56988.079999999994
2024-11-15,Product_3,East,1.3,0,1,0,49,320.31,15695.19
2024-12-17,Product_4,West,1.3,1,1,0,229,483.28,110671.12
2025-06-23,Product_1,South,1.0,0,0,0,72,332.12,23912.64
2025-05-29,Product_9,West,1.0,0,0,0,130,403.07,52399.1
2025-07-04,Product_8,West,1.0,1,0,0,210,444.91,93431.1
2026-02-05,Product_2,North,1.3,0,0,0,224,371.56,83229.44
2025-01-26,Product_8,West,1.3,0,0,0,232,285.91,66331.12000000001
2025-01-28,Product_7,East,1.3,1,1,0,126,172.77,21769.02
2025-01-12,Product_6,South,1.3,0,1,0,26,434.52,11297.52
2025-04-30,Product_1,South,1.0,0,0,0,236,266.26,62837.36
2024-04-10,Product_7,South,1.0,0,0,0,95,329.32,31285.399999999998
2026-03-08,Product_10,East,1.0,0,0,0,180,85.65,15417.000000000002
2025-12-21,Product_7,East,1.3,0,0,0,301,273.81,82416.81
2024-12-26,Product_9,East,1.3,0,0,1,240,364.17,87400.8
2025-11-13,Product_1,East,1.3,1,0,0,272,312.83,85089.76
2025-11-26,Product_2,East,1.3,1,0,0,353,251.85,88903.05
2025-03-27,Product_9,West,1.0,1,1,0,110,150.54,16559.399999999998
2024-12-13,Product_9,East,1.3,0,0,0,165,189.35,31242.75
